RelationId,ClassId,TimeDays,TimeStart,TimeLength,TimeWeeks,TimePenalty
7790,365,1000000,144,22,011111011111110,24
7791,365,0100000,144,22,011111111111110,0
7792,365,0010000,144,22,011111111111110,0
7793,365,0001000,144,22,011111111111110,0
7794,365,0000100,144,22,011110111111110,24
7795,365,1000000,168,22,011111011111110,24
7796,365,0010000,168,22,011111111111110,0
7797,365,0001000,168,22,011111111111110,0
7798,365,0000100,168,22,011110111111110,26
7799,365,1000000,192,22,011111011111110,24
7800,365,0100000,192,22,011111111111110,0
7801,365,0010000,192,22,011111111111110,0
7802,365,0001000,192,22,011111111111110,0
7803,365,0000100,192,22,011110111111110,26
7804,365,1000000,216,22,011111011111110,26
7805,365,0100000,216,22,011111111111110,2
7806,365,0010000,216,22,011111111111110,2
7807,365,0001000,216,22,011111111111110,2
7808,365,0000100,216,22,011110111111110,26
7809,366,1000000,96,22,011111011111110,24
7810,366,0100000,96,22,011111111111110,0
7811,366,0010000,96,22,011111111111110,0
7812,366,0001000,96,22,011111111111110,0
7813,366,0000100,96,22,011110111111110,24
7814,366,1000000,120,22,011111011111110,24
7815,366,0100000,120,22,011111111111110,0
7816,366,0010000,120,22,011111111111110,0
7817,366,0001000,120,22,011111111111110,0
7818,366,0000100,120,22,011110111111110,24
7819,366,1000000,144,22,011111011111110,24
7820,366,0100000,144,22,011111111111110,0
7821,366,0010000,144,22,011111111111110,0
7822,366,0001000,144,22,011111111111110,0
7823,366,0000100,144,22,011110111111110,24
7824,366,1000000,168,22,011111011111110,24
7825,366,0010000,168,22,011111111111110,0
7826,366,0001000,168,22,011111111111110,0
7827,366,0000100,168,22,011110111111110,26
7828,366,1000000,192,22,011111011111110,24
7829,366,0100000,192,22,011111111111110,0
7830,366,0010000,192,22,011111111111110,0
7831,366,0001000,192,22,011111111111110,0
7832,366,0000100,192,22,011110111111110,26
7833,366,1000000,216,22,011111011111110,26
7834,366,0100000,216,22,011111111111110,2
7835,366,0010000,216,22,011111111111110,2
7836,366,0001000,216,22,011111111111110,2
7837,366,0000100,216,22,011110111111110,26
7838,367,0100000,168,22,011111111111110,0
7839,368,0100000,192,22,011111111111110,0
7840,369,0100000,216,22,011111111111110,0
7841,370,0010000,96,22,011111111111110,0
7842,370,0001000,96,22,011111111111110,0
7843,370,0010000,120,22,011111111111110,0
7844,370,0001000,120,22,011111111111110,0
7845,370,0010000,144,22,011111111111110,0
7846,370,0001000,144,22,011111111111110,0
7847,370,0010000,168,22,011111111111110,0
7848,370,0001000,168,22,011111111111110,0
7849,371,0010000,96,22,011111111111110,0
7850,371,0001000,96,22,011111111111110,0
7851,371,0010000,192,22,011111111111110,0
7852,371,0001000,192,22,011111111111110,0
7853,372,0001000,96,22,011111111111110,6
7854,372,0010000,120,22,011111111111110,0
7855,372,0001000,120,22,011111111111110,0
7856,372,0000100,120,22,011110111111110,0
7857,372,0010000,144,22,011111111111110,0
7858,372,0001000,144,22,011111111111110,0
7859,372,0000100,144,22,011110111111110,0
7860,372,0010000,168,22,011111111111110,0
7861,372,0001000,168,22,011111111111110,0
7862,372,0000100,168,22,011110111111110,2
7863,373,0010000,96,22,011111111111110,0
7864,373,0001000,96,22,011111111111110,0
7865,373,0010000,120,22,011111111111110,0
7866,373,0001000,120,22,011111111111110,0
7867,373,0010000,144,22,011111111111110,0
7868,373,0001000,144,22,011111111111110,0
7869,373,0100000,168,22,011111111111110,0
7870,373,0010000,168,22,011111111111110,0
7871,373,0001000,168,22,011111111111110,0
7872,373,0100000,192,22,011111111111110,0
7873,373,0010000,192,22,011111111111110,0
7874,373,0001000,192,22,011111111111110,0
7875,373,0100000,216,22,011111111111110,2
7876,373,0010000,216,22,011111111111110,2
7877,373,0001000,216,22,011111111111110,2
7878,374,1000000,120,22,011111011111110,0
7879,374,0100000,120,22,011111111111110,0
7880,374,0010000,120,22,011111111111110,0
7881,374,0000100,120,22,011110111111110,0
7882,374,0100000,144,22,011111111111110,0
7883,374,0000100,144,22,011110111111110,0
7884,374,0100000,168,22,011111111111110,0
7885,374,0010000,168,22,011111111111110,0
7886,374,0001000,168,22,011111111111110,0
7887,375,0010000,180,22,011111111111110,0
7888,376,0001000,192,22,011111111111110,0
7889,377,1000000,120,22,011111011111110,0
7890,377,0100000,120,22,011111111111110,0
7891,377,0010000,120,22,011111111111110,0
7892,377,0001000,120,22,011111111111110,0
7893,377,1000000,144,22,011111011111110,0
7894,377,0100000,144,22,011111111111110,0
7895,377,0010000,144,22,011111111111110,0
7896,377,0001000,144,22,011111111111110,0
7897,377,1000000,168,22,011111011111110,0
7898,377,0100000,168,22,011111111111110,0
7899,377,0010000,168,22,011111111111110,0
7900,377,0001000,168,22,011111111111110,0
7901,377,1000000,192,22,011111011111110,0
7902,377,0100000,192,22,011111111111110,0
7903,377,0010000,192,22,011111111111110,0
7904,377,0001000,192,22,011111111111110,0
7905,377,1000000,216,22,011111011111110,2
7906,377,0100000,216,22,011111111111110,2
7907,377,0010000,216,22,011111111111110,2
7908,377,0001000,216,22,011111111111110,2
7909,378,1000000,96,22,011111110000000,8
7910,378,0100000,96,22,011111110000000,8
7911,378,0010000,96,22,011111110000000,8
7912,378,0001000,96,22,011111110000000,8
7913,378,0000100,96,22,011111110000000,8
7914,378,1000000,120,22,011111110000000,0
7915,378,0100000,120,22,011111110000000,0
7916,378,0010000,120,22,011111110000000,0
7917,378,0001000,120,22,011111110000000,0
7918,378,0000100,120,22,011111110000000,0
7919,378,1000000,144,22,011111110000000,0
7920,378,0100000,144,22,011111110000000,0
7921,378,0010000,144,22,011111110000000,0
7922,378,0001000,144,22,011111110000000,0
7923,378,1000000,168,22,011111110000000,0
7924,378,0100000,168,22,011111110000000,0
7925,378,0010000,168,22,011111110000000,40
7926,378,0001000,168,22,011111110000000,0
7927,378,1000000,192,22,011111110000000,0
7928,378,0100000,192,22,011111110000000,0
7929,378,0010000,192,22,011111110000000,40
7930,378,0001000,192,22,011111110000000,0
7931,379,1000000,96,22,011111011111110,0
7932,379,0100000,96,22,011111111111110,0
7933,379,0010000,96,22,011111111111110,0
7934,379,0001000,96,22,011111111111110,0
7935,379,0000100,96,22,011110111111110,0
7936,379,1000000,120,22,011111011111110,0
7937,379,0100000,120,22,011111111111110,0
7938,379,0010000,120,22,011111111111110,0
7939,379,0001000,120,22,011111111111110,0
7940,379,0000100,120,22,011110111111110,0
7941,379,1000000,144,22,011111011111110,0
7942,379,0100000,144,22,011111111111110,0
7943,379,0010000,144,22,011111111111110,0
7944,379,0001000,144,22,011111111111110,0
7945,379,0000100,144,22,011110111111110,0
7946,379,1000000,168,22,011111011111110,0
7947,379,0100000,168,22,011111111111110,0
7948,379,0010000,168,22,011111111111110,0
7949,379,0001000,168,22,011111111111110,0
7950,379,0000100,168,22,011110111111110,2
7951,379,1000000,192,22,011111011111110,0
7952,379,0100000,192,22,011111111111110,0
7953,379,0010000,192,22,011111111111110,0
7954,379,0001000,192,22,011111111111110,0
7955,379,0000100,192,22,011110111111110,2
7956,379,1000000,216,22,011111011111110,2
7957,379,0100000,216,22,011111111111110,2
7958,379,0010000,216,22,011111111111110,2
7959,379,0001000,216,22,011111111111110,2
7960,379,0000100,216,22,011110111111110,2
7961,380,1000000,96,22,011111011111110,0
7962,380,0100000,96,22,011111111111110,0
7963,380,0010000,96,22,011111111111110,0
7964,380,0001000,96,22,011111111111110,0
7965,380,0000100,96,22,011110111111110,0
7966,380,1000000,120,22,011111011111110,0
7967,380,0100000,120,22,011111111111110,0
7968,380,0010000,120,22,011111111111110,0
7969,380,0001000,120,22,011111111111110,0
7970,380,0000100,120,22,011110111111110,0
7971,380,1000000,144,22,011111011111110,0
7972,380,0100000,144,22,011111111111110,0
7973,380,0010000,144,22,011111111111110,0
7974,380,0001000,144,22,011111111111110,0
7975,380,0000100,144,22,011110111111110,0
7976,380,1000000,168,22,011111011111110,0
7977,380,0100000,168,22,011111111111110,0
7978,380,0010000,168,22,011111111111110,0
7979,380,0001000,168,22,011111111111110,0
7980,380,0000100,168,22,011110111111110,2
7981,380,1000000,192,22,011111011111110,0
7982,380,0100000,192,22,011111111111110,0
7983,380,0010000,192,22,011111111111110,0
7984,380,0001000,192,22,011111111111110,0
7985,380,0000100,192,22,011110111111110,2
7986,380,1000000,216,22,011111011111110,2
7987,380,0100000,216,22,011111111111110,2
7988,380,0010000,216,22,011111111111110,2
7989,380,0001000,216,22,011111111111110,2
7990,380,0000100,216,22,011110111111110,2
7991,381,0100000,192,22,011111111111110,0
7992,381,0010000,192,22,011111111111110,0
7993,381,0001000,192,22,011111111111110,0
7994,381,0100000,216,22,011111111111110,2
7995,381,0010000,216,22,011111111111110,2
7996,381,0001000,216,22,011111111111110,2
7997,382,1000000,96,22,011111011111110,0
7998,382,0100000,96,22,011111111111110,0
7999,382,0010000,96,22,011111111111110,0
8000,382,0001000,96,22,011111111111110,0
8001,382,0000100,96,22,011110111111110,0
8002,382,1000000,120,22,011111011111110,0
8003,382,0100000,120,22,011111111111110,0
8004,382,0010000,120,22,011111111111110,0
8005,382,0001000,120,22,011111111111110,0
8006,382,0000100,120,22,011110111111110,0
8007,382,1000000,144,22,011111011111110,0
8008,382,0100000,144,22,011111111111110,0
8009,382,0010000,144,22,011111111111110,0
8010,382,0001000,144,22,011111111111110,0
8011,382,0000100,144,22,011110111111110,0
8012,382,1000000,168,22,011111011111110,0
8013,382,0100000,168,22,011111111111110,0
8014,382,0010000,168,22,011111111111110,0
8015,382,0001000,168,22,011111111111110,0
8016,382,0000100,168,22,011110111111110,2
8017,382,1000000,192,22,011111011111110,0
8018,382,0100000,192,22,011111111111110,0
8019,382,0010000,192,22,011111111111110,0
8020,382,0001000,192,22,011111111111110,0
8021,382,0000100,192,22,011110111111110,2
8022,382,1000000,216,22,011111011111110,2
8023,382,0100000,216,22,011111111111110,2
8024,382,0001000,216,22,011111111111110,2
8025,382,0000100,216,22,011110111111110,2
8026,383,1000000,96,22,011111011111110,0
8027,383,0100000,96,22,011111111111110,0
8028,383,0010000,96,22,011111111111110,0
8029,383,0001000,96,22,011111111111110,0
8030,383,0000100,96,22,011110111111110,0
8031,383,1000000,120,22,011111011111110,0
8032,383,0100000,120,22,011111111111110,0
8033,383,0010000,120,22,011111111111110,0
8034,383,0001000,120,22,011111111111110,0
8035,383,0000100,120,22,011110111111110,0
8036,383,1000000,144,22,011111011111110,0
8037,383,0100000,144,22,011111111111110,0
8038,383,0010000,144,22,011111111111110,0
8039,383,0001000,144,22,011111111111110,0
8040,383,0000100,144,22,011110111111110,0
8041,383,1000000,168,22,011111011111110,0
8042,383,0100000,168,22,011111111111110,0
8043,383,0010000,168,22,011111111111110,0
8044,383,0001000,168,22,011111111111110,0
8045,383,0000100,168,22,011110111111110,2
8046,383,1000000,192,22,011111011111110,0
8047,383,0100000,192,22,011111111111110,0
8048,383,0010000,192,22,011111111111110,0
8049,383,0001000,192,22,011111111111110,0
8050,383,0000100,192,22,011110111111110,2
8051,383,1000000,216,22,011111011111110,2
8052,383,0100000,216,22,011111111111110,2
8053,383,0001000,216,22,011111111111110,2
8054,383,0000100,216,22,011110111111110,2
8055,384,1000000,216,22,011111011111110,0
8056,384,0100000,216,22,011111111111110,0
8057,384,0010000,216,22,011111111111110,0
8058,384,0001000,216,22,011111111111110,0
8059,385,1000000,96,22,011111011111110,0
8060,385,0100000,96,22,011111111111110,0
8061,385,0010000,96,22,011111111111110,0
8062,385,0001000,96,22,011111111111110,0
8063,385,0000100,96,22,011110111111110,0
8064,385,1000000,120,22,011111011111110,64
8065,385,0100000,120,22,011111111111110,64
8066,385,0010000,120,22,011111111111110,64
8067,385,0001000,120,22,011111111111110,64
8068,385,0000100,120,22,011110111111110,64
8069,385,1000000,144,22,011111011111110,64
8070,385,0100000,144,22,011111111111110,64
8071,385,0010000,144,22,011111111111110,64
8072,385,0001000,144,22,011111111111110,64
8073,385,0000100,144,22,011110111111110,64
8074,385,1000000,168,22,011111011111110,64
8075,385,0100000,168,22,011111111111110,64
8076,385,0010000,168,22,011111111111110,64
8077,385,0001000,168,22,011111111111110,64
8078,385,0000100,168,22,011110111111110,66
8079,385,1000000,192,22,011111011111110,64
8080,385,0100000,192,22,011111111111110,64
8081,385,0010000,192,22,011111111111110,64
8082,385,0001000,192,22,011111111111110,64
8083,385,0000100,192,22,011110111111110,66
8084,385,1000000,216,22,011111011111110,66
8085,385,0100000,216,22,011111111111110,50
8086,385,0010000,216,22,011111111111110,50
8087,385,0001000,216,22,011111111111110,50
8088,385,0000100,216,22,011110111111110,66
8089,386,1000000,96,22,011111011111110,0
8090,386,0100000,96,22,011111111111110,0
8091,386,0010000,96,22,011111111111110,0
8092,386,0001000,96,22,011111111111110,0
8093,386,0000100,96,22,011110111111110,0
8094,386,1000000,120,22,011111011111110,64
8095,386,0100000,120,22,011111111111110,64
8096,386,0010000,120,22,011111111111110,64
8097,386,0001000,120,22,011111111111110,64
8098,386,0000100,120,22,011110111111110,64
8099,386,1000000,144,22,011111011111110,64
8100,386,0100000,144,22,011111111111110,64
8101,386,0010000,144,22,011111111111110,64
8102,386,0001000,144,22,011111111111110,64
8103,386,0000100,144,22,011110111111110,64
8104,386,1000000,168,22,011111011111110,64
8105,386,0100000,168,22,011111111111110,64
8106,386,0010000,168,22,011111111111110,64
8107,386,0001000,168,22,011111111111110,64
8108,386,0000100,168,22,011110111111110,66
8109,386,1000000,192,22,011111011111110,64
8110,386,0100000,192,22,011111111111110,64
8111,386,0010000,192,22,011111111111110,64
8112,386,0001000,192,22,011111111111110,64
8113,386,0000100,192,22,011110111111110,66
8114,386,1000000,216,22,011111011111110,66
8115,386,0100000,216,22,011111111111110,50
8116,386,0010000,216,22,011111111111110,50
8117,386,0001000,216,22,011111111111110,50
8118,386,0000100,216,22,011110111111110,66
8119,387,1000000,120,22,011111011111110,0
8120,387,0100000,120,22,011111111111110,0
8121,387,0010000,120,22,011111111111110,0
8122,387,0001000,120,22,011111111111110,0
8123,387,1000000,144,22,011111011111110,0
8124,387,0100000,144,22,011111111111110,0
8125,387,0010000,144,22,011111111111110,0
8126,387,0001000,144,22,011111111111110,0
8127,387,1000000,168,22,011111011111110,0
8128,387,0100000,168,22,011111111111110,0
8129,387,0010000,168,22,011111111111110,0
8130,387,0001000,168,22,011111111111110,0
8131,387,1000000,192,22,011111011111110,0
8132,387,0100000,192,22,011111111111110,0
8133,387,0010000,192,22,011111111111110,0
8134,387,0001000,192,22,011111111111110,0
8135,388,1000000,120,22,011111011111110,0
8136,388,0100000,120,22,011111111111110,0
8137,388,0010000,120,22,011111111111110,0
8138,388,0001000,120,22,011111111111110,0
8139,388,1000000,144,22,011111011111110,0
8140,388,0100000,144,22,011111111111110,0
8141,388,0010000,144,22,011111111111110,0
8142,388,0001000,144,22,011111111111110,0
8143,388,1000000,168,22,011111011111110,0
8144,388,0100000,168,22,011111111111110,0
8145,388,0010000,168,22,011111111111110,0
8146,388,0001000,168,22,011111111111110,0
8147,388,1000000,192,22,011111011111110,0
8148,388,0100000,192,22,011111111111110,0
8149,388,0010000,192,22,011111111111110,0
8150,388,0001000,192,22,011111111111110,0
8151,389,1000000,96,22,011111011111110,12
8152,389,0100000,96,22,011111111111110,12
8153,389,0010000,96,22,011111111111110,12
8154,389,0001000,96,22,011111111111110,12
8155,389,0000100,96,22,011110111111110,12
8156,389,1000000,120,22,011111011111110,0
8157,389,0100000,120,22,011111111111110,0
8158,389,0010000,120,22,011111111111110,0
8159,389,0001000,120,22,011111111111110,0
8160,389,0000100,120,22,011110111111110,0
8161,389,1000000,144,22,011111011111110,0
8162,389,0100000,144,22,011111111111110,0
8163,389,0010000,144,22,011111111111110,0
8164,389,0001000,144,22,011111111111110,0
8165,389,0000100,144,22,011110111111110,6
8166,389,1000000,168,22,011111011111110,0
8167,389,0100000,168,22,011111111111110,0
8168,389,0010000,168,22,011111111111110,30
8169,389,0001000,168,22,011111111111110,0
8170,389,0000100,168,22,011110111111110,8
8171,389,1000000,192,22,011111011111110,0
8172,389,0100000,192,22,011111111111110,0
8173,389,0010000,192,22,011111111111110,30
8174,389,0001000,192,22,011111111111110,0
8175,389,0000100,192,22,011110111111110,8
8176,390,0010000,96,22,011111111111110,0
8177,391,0010000,168,22,011111111111110,0
8178,392,0010000,96,22,011111111111110,0
8179,392,0001000,96,22,011111111111110,0
8180,392,0010000,120,22,011111111111110,0
8181,392,0001000,120,22,011111111111110,0
8182,392,0010000,144,22,011111111111110,0
8183,392,0001000,144,22,011111111111110,0
8184,392,0100000,168,22,011111111111110,0
8185,392,0010000,168,22,011111111111110,0
8186,392,0001000,168,22,011111111111110,0
8187,392,0100000,192,22,011111111111110,0
8188,392,0010000,192,22,011111111111110,0
8189,392,0001000,192,22,011111111111110,0
8190,392,0100000,216,22,011111111111110,2
8191,392,0010000,216,22,011111111111110,2
8192,392,0001000,216,22,011111111111110,2
8193,393,1000000,216,22,011111011111110,0
8194,394,0001000,96,22,011111111111110,0
8195,395,0001000,120,22,011111111111110,0
8196,396,0001000,168,22,011111111111110,0
8197,397,0001000,192,22,011111111111110,0
8198,398,0001000,168,58,001000000000000,0
8199,399,0001000,168,58,000010000000000,0
8200,400,0000100,108,94,001000000000000,0
8201,401,0000100,108,94,000010000000000,0
8202,402,0001000,168,58,000000010000000,0
8203,403,0001000,168,58,000000001000000,0
8204,404,0000100,108,94,000000010000000,0
8205,405,0000100,108,94,000000001000000,0
8206,406,0001000,168,58,000000000100000,0
8207,407,0001000,168,58,000000000010000,0
8208,408,0000100,108,94,000000000100000,0
8209,409,0000100,108,94,000000000010000,0
8210,410,1000000,144,10,011111011111110,0
8211,411,1000000,156,18,011111011111110,0
8212,412,1000000,174,18,011111011111110,0
8213,413,0100000,96,22,011111111111110,0
8214,413,0100000,120,22,011111111111110,0
8215,413,0100000,144,22,011111111111110,0
8216,413,0100000,168,22,011111111111110,0
8217,413,0100000,192,22,011111111111110,0
8218,413,0100000,216,22,011111111111110,2
8219,414,0100000,96,22,011111111111110,0
8220,414,0100000,120,22,011111111111110,0
8221,414,0100000,144,22,011111111111110,0
8222,414,0100000,168,22,011111111111110,0
8223,414,0100000,192,22,011111111111110,0
8224,414,0100000,216,22,011111111111110,2
8225,415,1000000,96,58,010000000000000,78
8226,415,0100000,96,58,010000000000000,78
8227,415,0010000,96,58,010000000000000,78
8228,415,0001000,96,58,010000000000000,78
8229,415,0000100,96,58,010000000000000,78
8230,415,1000000,108,58,010000000000000,78
8231,415,0100000,108,58,010000000000000,78
8232,415,0010000,108,58,010000000000000,78
8233,415,0001000,108,58,010000000000000,78
8234,415,0000100,108,58,010000000000000,78
8235,415,1000000,120,58,010000000000000,78
8236,415,0100000,120,58,010000000000000,78
8237,415,0010000,120,58,010000000000000,78
8238,415,0001000,120,58,010000000000000,78
8239,415,0000100,120,58,010000000000000,80
8240,415,1000000,132,58,010000000000000,78
8241,415,0100000,132,58,010000000000000,78
8242,415,0010000,132,58,010000000000000,78
8243,415,0001000,132,58,010000000000000,78
8244,415,0000100,132,58,010000000000000,80
8245,415,1000000,144,58,010000000000000,78
8246,415,0100000,144,58,010000000000000,78
8247,415,0010000,144,58,010000000000000,78
8248,415,0001000,144,58,010000000000000,78
8249,415,0000100,144,58,010000000000000,80
8250,415,1000000,156,58,010000000000000,78
8251,415,0100000,156,58,010000000000000,78
8252,415,0010000,156,58,010000000000000,78
8253,415,0001000,156,58,010000000000000,78
8254,415,0000100,156,58,010000000000000,80
8255,415,1000000,168,58,010000000000000,80
8256,415,0100000,168,58,010000000000000,80
8257,415,0010000,168,58,010000000000000,80
8258,415,0001000,168,58,010000000000000,0
8259,415,0000100,168,58,010000000000000,80
8260,415,1000000,180,58,010000000000000,80
8261,415,0100000,180,58,010000000000000,80
8262,415,0010000,180,58,010000000000000,80
8263,415,0001000,180,58,010000000000000,80
8264,415,0000100,180,58,010000000000000,80
8265,416,0000100,108,94,010000000000000,0
8266,417,1000000,96,58,000100000000000,78
8267,417,0100000,96,58,000100000000000,78
8268,417,0010000,96,58,000100000000000,78
8269,417,0001000,96,58,000100000000000,78
8270,417,0000100,96,58,000100000000000,78
8271,417,1000000,108,58,000100000000000,78
8272,417,0100000,108,58,000100000000000,78
8273,417,0010000,108,58,000100000000000,78
8274,417,0001000,108,58,000100000000000,78
8275,417,0000100,108,58,000100000000000,78
8276,417,1000000,120,58,000100000000000,78
8277,417,0100000,120,58,000100000000000,78
8278,417,0010000,120,58,000100000000000,78
8279,417,0001000,120,58,000100000000000,78
8280,417,0000100,120,58,000100000000000,80
8281,417,1000000,132,58,000100000000000,78
8282,417,0100000,132,58,000100000000000,78
8283,417,0010000,132,58,000100000000000,78
8284,417,0001000,132,58,000100000000000,78
8285,417,0000100,132,58,000100000000000,80
8286,417,1000000,144,58,000100000000000,78
8287,417,0100000,144,58,000100000000000,78
8288,417,0010000,144,58,000100000000000,78
8289,417,0001000,144,58,000100000000000,78
8290,417,0000100,144,58,000100000000000,80
8291,417,1000000,156,58,000100000000000,78
8292,417,0100000,156,58,000100000000000,78
8293,417,0010000,156,58,000100000000000,78
8294,417,0001000,156,58,000100000000000,78
8295,417,0000100,156,58,000100000000000,80
8296,417,1000000,168,58,000100000000000,80
8297,417,0100000,168,58,000100000000000,80
8298,417,0010000,168,58,000100000000000,80
8299,417,0001000,168,58,000100000000000,0
8300,417,0000100,168,58,000100000000000,80
8301,417,1000000,180,58,000100000000000,80
8302,417,0100000,180,58,000100000000000,80
8303,417,0010000,180,58,000100000000000,80
8304,417,0001000,180,58,000100000000000,80
8305,417,0000100,180,58,000100000000000,80
8306,418,0000100,108,94,000100000000000,0
8307,419,0100000,96,58,000000100000000,78
8308,419,0010000,96,58,000000100000000,78
8309,419,0001000,96,58,000000100000000,78
8310,419,0000100,96,58,000000100000000,78
8311,419,0100000,108,58,000000100000000,78
8312,419,0010000,108,58,000000100000000,78
8313,419,0001000,108,58,000000100000000,78
8314,419,0000100,108,58,000000100000000,78
8315,419,0100000,120,58,000000100000000,78
8316,419,0010000,120,58,000000100000000,78
8317,419,0001000,120,58,000000100000000,78
8318,419,0000100,120,58,000000100000000,80
8319,419,0100000,132,58,000000100000000,78
8320,419,0010000,132,58,000000100000000,78
8321,419,0001000,132,58,000000100000000,78
8322,419,0000100,132,58,000000100000000,80
8323,419,0100000,144,58,000000100000000,78
8324,419,0010000,144,58,000000100000000,78
8325,419,0001000,144,58,000000100000000,78
8326,419,0000100,144,58,000000100000000,80
8327,419,0100000,156,58,000000100000000,78
8328,419,0010000,156,58,000000100000000,78
8329,419,0001000,156,58,000000100000000,78
8330,419,0000100,156,58,000000100000000,80
8331,419,0100000,168,58,000000100000000,80
8332,419,0010000,168,58,000000100000000,80
8333,419,0001000,168,58,000000100000000,0
8334,419,0000100,168,58,000000100000000,80
8335,419,0100000,180,58,000000100000000,80
8336,419,0010000,180,58,000000100000000,80
8337,419,0001000,180,58,000000100000000,80
8338,419,0000100,180,58,000000100000000,80
8339,420,0000100,108,94,000000100000000,0
8340,421,0100000,96,22,011111111111110,0
8341,422,0100000,120,10,011111111111110,0
8342,423,0100000,132,10,011111111111110,0
8343,424,1000000,96,22,011111011111110,0
8344,424,0100000,96,22,011111111111110,0
8345,424,0010000,96,22,011111111111110,0
8346,424,0000100,96,22,011110111111110,0
8347,424,1000000,120,22,011111011111110,0
8348,424,0100000,120,22,011111111111110,0
8349,424,0010000,120,22,011111111111110,0
8350,424,0000100,120,22,011110111111110,0
8351,424,1000000,144,22,011111011111110,6
8352,424,0001000,144,22,011111111111110,6
8353,424,1000000,168,22,011111011111110,6
8354,424,0001000,168,22,011111111111110,6
8355,424,1000000,192,22,011111011111110,6
8356,424,0001000,192,22,011111111111110,6
8357,424,1000000,216,22,011111011111110,8
8358,424,0001000,216,22,011111111111110,8
8359,425,1000000,96,22,010101010101010,0
8360,425,1000000,96,22,001010001010100,0
8361,425,0100000,96,22,010101010101010,0
8362,425,0100000,96,22,001010101010100,0
8363,425,0010000,96,22,010101010101010,0
8364,425,0010000,96,22,001010101010100,0
8365,425,0000100,96,22,010100010101010,0
8366,425,0000100,96,22,001010101010100,0
8367,425,1000000,120,22,010101010101010,0
8368,425,1000000,120,22,001010001010100,0
8369,425,0100000,120,22,010101010101010,0
8370,425,0100000,120,22,001010101010100,0
8371,425,0010000,120,22,010101010101010,0
8372,425,0010000,120,22,001010101010100,0
8373,425,0000100,120,22,010100010101010,0
8374,425,0000100,120,22,001010101010100,0
8375,425,1000000,144,22,010101010101010,6
8376,425,1000000,144,22,001010001010100,6
8377,425,0001000,144,22,010101010101010,6
8378,425,0001000,144,22,001010101010100,6
8379,425,1000000,168,22,010101010101010,6
8380,425,1000000,168,22,001010001010100,6
8381,425,0001000,168,22,010101010101010,6
8382,425,0001000,168,22,001010101010100,6
8383,425,1000000,192,22,010101010101010,6
8384,425,1000000,192,22,001010001010100,6
8385,425,0001000,192,22,010101010101010,6
8386,425,0001000,192,22,001010101010100,6
8387,425,1000000,216,22,010101010101010,8
8388,425,1000000,216,22,001010001010100,8
8389,425,0001000,216,22,010101010101010,8
8390,425,0001000,216,22,001010101010100,8
8391,426,1000000,96,22,010101010101010,24
8392,426,1000000,96,22,001010001010100,24
8393,426,0100000,96,22,010101010101010,0
8394,426,0100000,96,22,001010101010100,0
8395,426,0010000,96,22,010101010101010,24
8396,426,0010000,96,22,001010101010100,24
8397,426,0001000,96,22,010101010101010,0
8398,426,0001000,96,22,001010101010100,0
8399,426,0000100,96,22,010100010101010,0
8400,426,0000100,96,22,001010101010100,0
8401,426,1000000,120,22,010101010101010,24
8402,426,1000000,120,22,001010001010100,24
8403,426,0100000,120,22,010101010101010,0
8404,426,0100000,120,22,001010101010100,0
8405,426,0010000,120,22,010101010101010,24
8406,426,0010000,120,22,001010101010100,24
8407,426,0001000,120,22,010101010101010,0
8408,426,0001000,120,22,001010101010100,0
8409,426,0000100,120,22,010100010101010,0
8410,426,0000100,120,22,001010101010100,0
8411,427,1000000,96,22,010101010101010,24
8412,427,1000000,96,22,001010001010100,24
8413,427,0100000,96,22,010101010101010,0
8414,427,0100000,96,22,001010101010100,0
8415,427,0010000,96,22,010101010101010,24
8416,427,0010000,96,22,001010101010100,24
8417,427,0001000,96,22,010101010101010,0
8418,427,0001000,96,22,001010101010100,0
8419,427,0000100,96,22,010100010101010,0
8420,427,0000100,96,22,001010101010100,0
8421,427,1000000,120,22,010101010101010,24
8422,427,1000000,120,22,001010001010100,24
8423,427,0100000,120,22,010101010101010,0
8424,427,0100000,120,22,001010101010100,0
8425,427,0010000,120,22,010101010101010,24
8426,427,0010000,120,22,001010101010100,24
8427,427,0001000,120,22,010101010101010,0
8428,427,0001000,120,22,001010101010100,0
8429,427,0000100,120,22,010100010101010,0
8430,427,0000100,120,22,001010101010100,0
8431,428,0001000,96,46,000000100000000,0
8432,428,0000100,96,46,000000100000000,0
8433,428,0001000,108,46,000000100000000,0
8434,428,0000100,108,46,000000100000000,0
8435,428,0001000,120,46,000000100000000,0
8436,428,0000100,120,46,000000100000000,0
8437,428,0001000,132,46,000000100000000,0
8438,428,0000100,132,46,000000100000000,2
8439,428,0001000,144,46,000000100000000,0
8440,428,0000100,144,46,000000100000000,2
8441,428,0001000,156,46,000000100000000,0
8442,428,0000100,156,46,000000100000000,2
8443,428,0001000,168,46,000000100000000,0
8444,428,0000100,168,46,000000100000000,2
8445,428,0001000,180,46,000000100000000,2
8446,428,0000100,180,46,000000100000000,2
8447,428,0001000,192,46,000000100000000,2
8448,428,0000100,192,46,000000100000000,2
8449,429,1000000,96,46,000000010000000,0
8450,429,0100000,96,46,000000010000000,0
8451,429,0010000,96,46,000000010000000,0
8452,429,0001000,96,46,000000010000000,0
8453,429,0000100,96,46,000000010000000,0
